Tag Name;Address;Data Type;Respect Data Type;Client Access;Scan Rate;Scaling;Raw Low;Raw High;Scaled Low;Scaled High;Scaled Data Type;Clamp Low;Clamp High;Eng Units;Description;Negate Value
62FC106;52AW00/62OXG:62FC106.PNT\hist00;;;;;;;;0;84.05596;;;;м3/ч;Рег. F ГА  в РСО;
62FCV106;52AW00/62OXG:62FCV106.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап. F ГА  в РСО;
62T109_2;52AW00/62OXG:62T109_2.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ до РСО ";
62T109_4;52AW00/62OXG:62T109_4.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т НГ за подог.ХГ ";
62T109_5;52AW00/62OXG:62T109_5.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ после РСО ";
62T109_7;52AW00/62OXG:62T109_7.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ в зоне реак. ";
62T109_8;52AW00/62OXG:62T109_8.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ после окис. ";
62T109_9;52AW00/62OXG:62T109_9.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ в зоне реак. ";
62PS182_1;52AW00/62PODSH_AO:62PS182_1.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораТурбины;
62PS182_2;52AW00/62PODSH_AO:62PS182_2.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораТурбины;
62PS183_1;52AW00/62PODSH_AO:62PS183_1.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораНагнет.;
62PS183_2;52AW00/62PODSH_AO:62PS183_2.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораНагнет.;
62TS177_1;52AW00/62PODSH_AO:62TS177_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
62TS177_2;52AW00/62PODSH_AO:62TS177_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
62TS177_3;52AW00/62PODSH_AO:62TS177_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
62TS177_4;52AW00/62PODSH_AO:62TS177_4.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
62TS177_5;52AW00/62PODSH_AO:62TS177_5.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
62TS177_6;52AW00/62PODSH_AO:62TS177_6.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
62TS177_7;52AW00/62PODSH_AO:62TS177_7.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
62TS177_8;52AW00/62PODSH_AO:62TS177_8.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
62TS178_1;52AW00/62PODSH_AO:62TS178_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т опор. Подшипника компрессора;
62TS178_2;52AW00/62PODSH_AO:62TS178_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т опор. Подшипника турбины;
62TS178_3;52AW00/62PODSH_AO:62TS178_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т упор. Подшипника турбины;
62TS178_4;52AW00/62PODSH_AO:62TS178_4.PNT\hist00;;;;;;;;0;100;;;;град.С;Т упор. Подшипника турбины;
62TS178_5;52AW00/62PODSH_AO:62TS178_5.PNT\hist00;;;;;;;;0;100;;;;град.С;Т перед. Подшип-ка нагнетателя;
62TS178_6;52AW00/62PODSH_AO:62TS178_6.PNT\hist00;;;;;;;;0;100;;;;град.С;Т упор. Подшипника нагнетателя;
62TS178_7;52AW00/62PODSH_AO:62TS178_7.PNT\hist00;;;;;;;;0;100;;;;град.С;Т задн. Подшипника нагнетателя;
62TS179_1;52AW00/62PODSH_AO:62TS179_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника РД;
62TS179_2;52AW00/62PODSH_AO:62TS179_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника РД;
62TS179_3;52AW00/62PODSH_AO:62TS179_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т обмотки статора РД;
62EA_RD;52AW00/62RD:62EA_RD.PNT\hist00;;;;;;;;-1500;1500;;;;квт;Мощность  РД;
62IA_RD;52AW00/62RD:62IA_RD.PNT\hist00;;;;;;;;0;150;;;;А;Ток статора  РД;
62P193;52AW00/62RD:62P193.PNT\hist00;;;;;;;;0;1000;;;;мм;"Положение экранов ЖРС ";
62T192;52AW00/62RD:62T192.PNT\hist00;;;;;;;;0;100;;;;град.С;Т электролита  ЖРС;
62F132;52AW00/62REKUP:62F132.PNT\hist00;;;;;;;;0;12.49204;;;;м3/ч;F пит. Воды в КУГ;
62F133;52AW00/62REKUP:62F133.PNT\hist00;;;;;;;;0;39.56160;;;;м3/ч;Fпит. Воды в КУН;
62T174;52AW00/62REKUP:62T174.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т ОХГ  перед ГТТ;
62LC130;52AW00/62REKUP:62LC130.PNT\hist00;;;;;;;;-315;315;;;;мм;Рег.L пит. Воды в КУГ;
62LCV130;52AW00/62REKUP:62LCV130.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L  в КУГ;
62LC131;52AW00/62REKUP:62LC131.PNT\hist00;;;;;;;;-315;315;;;;мм;Рег.L пит. Воды в КУН;
62LCV131;52AW00/62REKUP:62LCV131.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L  в КУН;
62P135;52AW00/62REKUP:62P135.PNT\hist00;;;;;;;;0;20;;;;кг/см2;Р перег. пара из КУН;
62P136;52AW00/62REKUP:62P136.PNT\hist00;;;;;;;;0;20;;;;кг/см2;Р перег. пара из КУГ;
62PD170;52AW00/62REKUP:62PD170.PNT\hist00;;;;;;;;0;2,5;;;;кг/см2;Пер.Р Возд./ХГ Нагн.1г/ГТТ;
62T101_4;52AW00/62REKUP:62T101_4.PNT\hist00;;;;;;;;0;400;;;;град.С;Т перег. пара из КУН;
62T101_5;52AW00/62REKUP:62T101_5.PNT\hist00;;;;;;;;0;400;;;;град.С;Т ХГ после КУГ;
62T101_6;52AW00/62REKUP:62T101_6.PNT\hist00;;;;;;;;0;400;;;;град.С;Т перег. пара из КУГ;
62T114_1;52AW00/62REKUP:62T114_1.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
62T114_2;52AW00/62REKUP:62T114_2.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
62T114_3;52AW00/62REKUP:62T114_3.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
62T114_4;52AW00/62REKUP:62T114_4.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
62T114_5;52AW00/62REKUP:62T114_5.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
62T114_6;52AW00/62REKUP:62T114_6.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
62T173_4;52AW00/62REKUP:62T173_4.PNT\hist00;;;;;;;;0;600;;;;град.С;Т газов  после ГТТ;
62T183;52AW00/62REKUP:62T183.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т газов из УКСТ 1в;
62PS178;52AW00/62SBS_AO:62PS178.PNT\hist00;;;;;;;;0;16;;;;кг/см2;Р ПГ  до Стоп. Отсек.;
62PS179;52AW00/62SBS_AO:62PS179.PNT\hist00;;;;;;;;0;1,6;;;;кг/см2;Р масла смазки в ГТТ-3М;
62PS180;52AW00/62SBS_AO:62PS180.PNT\hist00;;;;;;;;0;3;;;;кг/см2;Р воздуха из компр. 1а;
62TS174;52AW00/62SBS_AOK:62TS174.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т ОХГ Блок. перед ГТТ;
62LS131;52AW00/62SBS_AOK:62LS131.PNT\hist00;;;;;;;;-315;315;;;;мм;Авар.L пит. Воды в КУН;
62TS101;52AW00/62SBS_AOK:62TS101.PNT\hist00;;;;;;;;0;400;;;;град.С;Т АВС после смесит.3;
62FC171;52AW00/62UKST:62FC171.PNT\hist00;;;;;;;;0;2012.785;;;;м3/ч;Расход ПГ в УКСТ;
62HCV171;52AW00/62UKST:62HCV171.PNT\hist00;;;;;;;;0;100;;;;%;"Упр. РК скорости вращения турб. ";
62PD171;52AW00/62UKST:62PD171.PNT\hist00;;;;;;;;0;2500;;;;кгс/м2;Перепад ПГ в УКСТ;
62T116;52AW00/62UKST:62T116.PNT\hist00;;;;;;;;-50;50;;;;град.С;Т ПГ в УКСТ;
62FC107;52AW00/62UKST:62FC107.PNT\hist00;;;;;;;;0;19649.47;;;;м3/ч;F воздуха  в УКСТ 1в;
62HCV107;52AW00/62UKST:62HCV107.PNT\hist00;;;;;;;;0;100;;;;%;Дист.Упр.Рег.Клап. возд. в КСТ 1в;
62G171;52AW00/62UKST:62G171.PNT\hist00;;;;;;;;0;100;;;;%;"Полож. РК скорости вращения турб. ";
62P187;52AW00/62UKST:62P187.PNT\hist00;;;;;;;;0;10;;;;кг/см2;"РПГ после РК  cкорости турб. ";
72F103;52AW00/72ABSOR:72F103.PNT\hist00;;;;;;;;0;12401.21;;;;м3/ч;F доб. Воздуха НГ и прод.кол.;
72F111_1;52AW00/72ABSOR:72F111_1.PNT\hist00;;;;;;;;0;1072.343;;;;м3/ч;F об. Воды (1) на абсорб.;
72F111_2;52AW00/72ABSOR:72F111_2.PNT\hist00;;;;;;;;0;820.001;;;;м3/ч;F об. Воды (2) на абсорб.;
72FC104;52AW00/72ABSOR:72FC104.PNT\hist00;;;;;;;;0;12003.75;;;;м3/ч;Рег.F воздуха в прод.Кол.12;
72FCV104;52AW00/72ABSOR:72FCV104.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.F воздуха в прод.Кол.12;
72FC110;52AW00/72ABSOR:72FC110.PNT\hist00;;;;;;;;0;6.318107;;;;м3/ч;Рег.F КСП в абс.Колон.8;
72FCV110;52AW00/72ABSOR:72FCV110.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.F КСП в абс.Колон.8;
72F105;52AW00/72ABSOR:72F105.PNT\hist00;;;;;;;;0;25;;;;м3/ч;F кислоты с агрегата;
72Q105;52AW00/72ABSOR:72Q105.PNT\hist00;;;;;;;;50;60;;;;%;Q кислоты с агрегата;
72T108_4;52AW00/72ABSOR:72T108_4.PNT\hist00;;;;;;;;0;150;;;;град.С;Т кислоты за прод.Кол.12;
72LC105;52AW00/72ABSOR:72LC105.PNT\hist00;;;;;;;;430;830;;;;мм;Рег.L кислоты в прод.Кол.12;
72LCV105;52AW00/72ABSOR:72LCV105.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L кислоты в прод.Кол.12;
72T108_1;52AW00/72ABSOR:72T108_1.PNT\hist00;;;;;;;;0;150;;;;град.С;Т НГ в абс.Колон.8;
72T108_2;52AW00/72ABSOR:72T108_2.PNT\hist00;;;;;;;;0;150;;;;град.С;Т кислоты в кубе абс.кол;
72T108_3;52AW00/72ABSOR:72T108_3.PNT\hist00;;;;;;;;0;150;;;;град.С;Т ХГ Вых.подогр.6;
72T108_5;52AW00/72ABSOR:72T108_5.PNT\hist00;;;;;;;;0;400;;;;град.С;Т НГ за подогр.1;
72T108_6;52AW00/72ABSOR:72T108_6.PNT\hist00;;;;;;;;0;150;;;;град.С;Т НГ за холод.7;
72F113;52AW00/72GTT:72F113.PNT\hist00;;;;;;;;0;1038.555;;;;м3/ч;F обор. воды на ГТТ;
72P181;52AW00/72GTT:72P181.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р воздуха за нагнет 1г;
72T173_1;52AW00/72GTT:72T173_1.PNT\hist00;;;;;;;;0;200;;;;град.С;Т воздуха за нагнет 1г;
72HCV170;52AW00/72GTT:72HCV170.PNT\hist00;;;;;;;;0;100;;;;%;Дист.Упр.Рег.Клап. возд.ГТТиТехн;
72SCS171_1;52AW00/72GTT:72SCS171_1.PNT\hist00;;;;;;;;0;6000;;;;об/мин;"Регулятор Скор. вращения турб. ";
72SCS171_2;52AW00/72GTT:72SCS171_2.PNT\hist00;;;;;;;;0;6000;;;;об/мин;"Регулятор Скор. вращения турб. ";
72SCS171_3;52AW00/72GTT:72SCS171_3.PNT\hist00;;;;;;;;0;6000;;;;об/мин;"Регулятор Скор. вращения турб. ";
72T170_3;52AW00/72GTT:72T170_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т Воды до маслоохлад.;
72T170_4;52AW00/72GTT:72T170_4.PNT\hist00;;;;;;;;0;100;;;;град.С;Т Воды за маслоохлад.;
72T170_5;52AW00/72GTT:72T170_5.PNT\hist00;;;;;;;;0;100;;;;град.С;Т Воды за воздухоохл.;
72T170_6;52AW00/72GTT:72T170_6.PNT\hist00;;;;;;;;0;100;;;;град.С;Т воздуха за ВоздОхл 1д;
72T173_2;52AW00/72GTT:72T173_2.PNT\hist00;;;;;;;;0;200;;;;град.С;Т воздуха из компр. 1а;
72P128;52AW00/72KONV:72P128.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р АВС после смесит.2;
72F102;52AW00/72KONV:72F102.PNT\hist00;;;;;;;;0;61326.70;;;;м3/ч;F возд (А) в смесит. 2;
72FC101;52AW00/72KONV:72FC101.PNT\hist00;;;;;;;;0;7809.085;;;;м3/ч;F ГА в смесит. 2;
72FFCV101;52AW00/72KONV:72FFCV101.PNT\hist00;;;;;;;;0;100;;;;%;"Клап.Соотн ГА/Возд ";
72FS101;52AW00/72KONV:72FS101.PNT\hist00;;;;;;;;0;7809.085;;;;м3/ч;F ГА Блок. в смесит. 2;
72FS102;52AW00/72KONV:72FS102.PNT\hist00;;;;;;;;0;61326.70;;;;м3/ч;F возд (В) Блок. в смесит. 2;
72G101;52AW00/72KONV:72G101.PNT\hist00;;;;;;;;0;100;;;;%;Клап.Соотн ГА/Возд положение;
72P101A;52AW00/72KONV:72P101A.PNT\hist00;;;;;;;;0;10;;;;кг/см2;"Р ГА в смеситель 2 ";
72P101B;52AW00/72KONV:72P101B.PNT\hist00;;;;;;;;0;10;;;;кг/см2;"Р ГА в смеситель 2 ";
72P127A;52AW00/72KONV:72P127A.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р возд (А) в смесит. 2;
72P127B;52AW00/72KONV:72P127B.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р возд (В) в смесит. 2;
72T101A;52AW00/72KONV:72T101A.PNT\hist00;;;;;;;;0;200;;;;град.С;"Т ГА в смеситель 2 ";
72T101B;52AW00/72KONV:72T101B.PNT\hist00;;;;;;;;0;200;;;;град.С;"Т ГА в смеситель 2 ";
72T127A;52AW00/72KONV:72T127A.PNT\hist00;;;;;;;;0;200;;;;град.С;Т возд (А) в смесит. 2;
72T127B;52AW00/72KONV:72T127B.PNT\hist00;;;;;;;;0;200;;;;град.С;Т возд (В) в смесит. 2;
72T103;52AW00/72KONV:72T103.PNT\hist00;;;;;;;;0;400;;;;град.С;Т НГ на Вых. КУН;
72TS102_1;52AW00/72KONV:72TS102_1.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т под сетками конт. Апар.п.2;
72TS102_2;52AW00/72KONV:72TS102_2.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т под сетками конт. Апар.п.2;
72TS102_3;52AW00/72KONV:72TS102_3.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т под сетками конт. Апар.п.2;
72PS176;52AW00/72MASLO:72PS176.PNT\hist00;;;;;;;;0;10;;;;кг/см2;"Р напорного масла ";
72T170_1;52AW00/72MASLO:72T170_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т масла до маслоохлад.;
72T170_2;52AW00/72MASLO:72T170_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т масла за маслоохлад.;
72HCV101;52AW00/72NH3:72HCV101.PNT\hist00;;;;;;;;0;100;;;;%;Дист. упр. клап.ГА в завод. сеть;
72LC108;52AW00/72NH3:72LC108.PNT\hist00;;;;;;;;700;1100;;;;мм;Рег.L ЖА в испарит. 11;
72LCV108;52AW00/72NH3:72LCV108.PNT\hist00;;;;;;;;0;100;;;;%;Клап.рег.L ЖА в испарит. 11;
72PC110;52AW00/72NH3:72PC110.PNT\hist00;;;;;;;;0;20;;;;кг/см2;Рег.Р ГА подач.Пар за испарит. 11;
72PCV110;52AW00/72NH3:72PCV110.PNT\hist00;;;;;;;;0;100;;;;%;Клап.рег.Р ГА за испарит. 11;
72TC112;52AW00/72NH3:72TC112.PNT\hist00;;;;;;;;0;200;;;;град.С;Рег.Т ГА подач.Пар  в подогр.11г;
72TCV112;52AW00/72NH3:72TCV112.PNT\hist00;;;;;;;;0;100;;;;%;Клап.рег.Т ГА  в подогр.11г;
72TS112;52AW00/72NH3:72TS112.PNT\hist00;;;;;;;;0;200;;;;град.С;Авар.сигн.Т ГА  в подогр.11г;
72FC106;52AW00/72OXG:72FC106.PNT\hist00;;;;;;;;0;82.84319;;;;м3/ч;Рег. F ГА  в РСО;
72FCV106;52AW00/72OXG:72FCV106.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап. F ГА  в РСО;
72T109_2;52AW00/72OXG:72T109_2.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ до РСО ";
72T109_4;52AW00/72OXG:72T109_4.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т НГ за подог.ХГ ";
72T109_5;52AW00/72OXG:72T109_5.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ после РСО ";
72T109_7;52AW00/72OXG:72T109_7.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ в зоне реак. ";
72T109_8;52AW00/72OXG:72T109_8.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ после окис. ";
72T109_9;52AW00/72OXG:72T109_9.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ в зоне реак. ";
72PS182_1;52AW00/72PODSH_AO:72PS182_1.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораТурбины;
72PS182_2;52AW00/72PODSH_AO:72PS182_2.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораТурбины;
72PS183_1;52AW00/72PODSH_AO:72PS183_1.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораНагнет.;
72PS183_2;52AW00/72PODSH_AO:72PS183_2.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораНагнет.;
72TS177_1;52AW00/72PODSH_AO:72TS177_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
72TS177_2;52AW00/72PODSH_AO:72TS177_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
72TS177_3;52AW00/72PODSH_AO:72TS177_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
72TS177_4;52AW00/72PODSH_AO:72TS177_4.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
72TS177_5;52AW00/72PODSH_AO:72TS177_5.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
72TS177_6;52AW00/72PODSH_AO:72TS177_6.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
72TS177_7;52AW00/72PODSH_AO:72TS177_7.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
72TS177_8;52AW00/72PODSH_AO:72TS177_8.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
72TS178_1;52AW00/72PODSH_AO:72TS178_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т опор. Подшипника компрессора;
72TS178_2;52AW00/72PODSH_AO:72TS178_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т опор. Подшипника турбины;
72TS178_3;52AW00/72PODSH_AO:72TS178_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т упор. Подшипника турбины;
72TS178_4;52AW00/72PODSH_AO:72TS178_4.PNT\hist00;;;;;;;;0;100;;;;град.С;Т упор. Подшипника турбины;
72TS178_5;52AW00/72PODSH_AO:72TS178_5.PNT\hist00;;;;;;;;0;100;;;;град.С;Т перед. Подшип-ка нагнетателя;
72TS178_6;52AW00/72PODSH_AO:72TS178_6.PNT\hist00;;;;;;;;0;100;;;;град.С;Т упор. Подшипника нагнетателя;
72TS178_7;52AW00/72PODSH_AO:72TS178_7.PNT\hist00;;;;;;;;0;100;;;;град.С;Т задн. Подшипника нагнетателя;
72TS179_1;52AW00/72PODSH_AO:72TS179_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника РД;
72TS179_2;52AW00/72PODSH_AO:72TS179_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника РД;
72TS179_3;52AW00/72PODSH_AO:72TS179_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т обмотки статора РД;
72EA_RD;52AW00/72RD:72EA_RD.PNT\hist00;;;;;;;;-1500;1500;;;;квт;Мощность  РД;
72IA_RD;52AW00/72RD:72IA_RD.PNT\hist00;;;;;;;;0;150;;;;А;Ток статора  РД;
72P193;52AW00/72RD:72P193.PNT\hist00;;;;;;;;0;1000;;;;мм;"Положение экранов ЖРС ";
72T192;52AW00/72RD:72T192.PNT\hist00;;;;;;;;0;100;;;;град.С;Т электролита  ЖРС;
72F132;52AW00/72REKUP:72F132.PNT\hist00;;;;;;;;0;12.52657;;;;м3/ч;F пит. Воды в КУГ;
72F133;52AW00/72REKUP:72F133.PNT\hist00;;;;;;;;0;31.68445;;;;м3/ч;Fпит. Воды в КУН;
72T174;52AW00/72REKUP:72T174.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т ОХГ  перед ГТТ;
72LC130;52AW00/72REKUP:72LC130.PNT\hist00;;;;;;;;-315;315;;;;мм;Рег.L пит. Воды в КУГ;
72LCV130;52AW00/72REKUP:72LCV130.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L  в КУГ;
72LC131;52AW00/72REKUP:72LC131.PNT\hist00;;;;;;;;-315;315;;;;мм;Рег.L пит. Воды в КУН;
72LCV131;52AW00/72REKUP:72LCV131.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L  в КУН;
72P135;52AW00/72REKUP:72P135.PNT\hist00;;;;;;;;0;20;;;;кг/см2;Р перег. пара из КУН;
72P136;52AW00/72REKUP:72P136.PNT\hist00;;;;;;;;0;20;;;;кг/см2;Р перег. пара из КУГ;
72PD170;52AW00/72REKUP:72PD170.PNT\hist00;;;;;;;;0;2,5;;;;кг/см2;Пер.Р Возд./ХГ Нагн.1г/ГТТ;
72T101_4;52AW00/72REKUP:72T101_4.PNT\hist00;;;;;;;;0;400;;;;град.С;Т перег. пара из КУН;
72T101_5;52AW00/72REKUP:72T101_5.PNT\hist00;;;;;;;;0;400;;;;град.С;Т ХГ после КУГ;
72T101_6;52AW00/72REKUP:72T101_6.PNT\hist00;;;;;;;;0;400;;;;град.С;Т перег. пара из КУГ;
72T114_1;52AW00/72REKUP:72T114_1.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
72T114_2;52AW00/72REKUP:72T114_2.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
72T114_3;52AW00/72REKUP:72T114_3.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
72T114_4;52AW00/72REKUP:72T114_4.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
72T114_5;52AW00/72REKUP:72T114_5.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
72T114_6;52AW00/72REKUP:72T114_6.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
72T173_4;52AW00/72REKUP:72T173_4.PNT\hist00;;;;;;;;0;600;;;;град.С;Т газов  после ГТТ;
72T183;52AW00/72REKUP:72T183.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т газов из УКСТ 1в;
72PS178;52AW00/72SBS_AO:72PS178.PNT\hist00;;;;;;;;0;16;;;;кг/см2;Р ПГ  до Стоп. Отсек.;
72PS179;52AW00/72SBS_AO:72PS179.PNT\hist00;;;;;;;;0;1,6;;;;кг/см2;Р масла смазки в ГТТ-3М;
72PS180;52AW00/72SBS_AO:72PS180.PNT\hist00;;;;;;;;0;3;;;;кг/см2;Р воздуха из компр. 1а;
72TS174;52AW00/72SBS_AOK:72TS174.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т ОХГ Блок. перед ГТТ;
72LS131;52AW00/72SBS_AOK:72LS131.PNT\hist00;;;;;;;;-315;315;;;;мм;Авар.L пит. Воды в КУН;
72TS101;52AW00/72SBS_AOK:72TS101.PNT\hist00;;;;;;;;0;400;;;;град.С;Т АВС после смесит.3;
72FC171;52AW00/72UKST:72FC171.PNT\hist00;;;;;;;;0;1927.721;;;;м3/ч;Расход ПГ в УКСТ;
72HCV171;52AW00/72UKST:72HCV171.PNT\hist00;;;;;;;;0;100;;;;%;"Упр. РК скорости вращения турб. ";
72PD171;52AW00/72UKST:72PD171.PNT\hist00;;;;;;;;0;2500;;;;кгс/м2;Перепад ПГ в УКСТ;
72T116;52AW00/72UKST:72T116.PNT\hist00;;;;;;;;-50;50;;;;град.С;Т ПГ в УКСТ;
72FC107;52AW00/72UKST:72FC107.PNT\hist00;;;;;;;;0;15743.73;;;;м3/ч;F воздуха  в УКСТ 1в;
72HCV107;52AW00/72UKST:72HCV107.PNT\hist00;;;;;;;;0;100;;;;%;Дист.Упр.Рег.Клап. возд. в КСТ 1в;
72G171;52AW00/72UKST:72G171.PNT\hist00;;;;;;;;0;100;;;;%;"Полож. РК скорости вращения турб. ";
72P187;52AW00/72UKST:72P187.PNT\hist00;;;;;;;;0;10;;;;кг/см2;"РПГ после РК  cкорости турб. ";
